transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,payment_status,source,email_masked,phone_masked,revenue,year,month,month_name,quarter,day_of_week,is_weekend
3156,845,Sara Smith,104,8000.0,Shoes,Clothing,offline,Chennai,2025-12-25,1,Card,0.05,successful,retail_data1,b7b1e934efd61e751e05,eef5ccc7d0c385d763c1,7600.0,2025,12,Dec,4,Thursday,False
3157,156,Sara Romero,105,45000.0,Tv,Electronics,offline,Chennai,2026-01-17,1,Cash,0.2,successful,retail_data1,4950b231cc9867673012,02e7b7035bf33c138dae,36000.0,2026,1,Jan,1,Saturday,True
3158,63,Joseph Little,103,1300.0,Shirt,Clothing,online,Mumbai,2026-03-16,4,Card,0.3,successful,retail_data1,e3799ea332d35ef9f594,fce802b3df6cd26d5894,3640.0,2026,3,Mar,1,Monday,False
3159,293,Luke Cummings,107,50000.0,Dining Table,Furniture,online,Hyderabad,2026-11-01,5,NetBanking,0.25,successful,retail_data1,05975e0919aa17c67ef5,604eb5ec4af593ba6d4b,187500.0,2026,11,Nov,4,Sunday,True
3160,695,Jillian Rodgers,109,65000.0,Refrigerator,Home Appliances,online,Hyderabad,2025-06-10,1,Card,0.3,successful,retail_data1,2837d353fb852d35f28f,388b6a686e41d1fd767c,45500.0,2025,6,Jun,2,Tuesday,False
3161,941,Chelsea Wallace,107,50000.0,Dining Table,Furniture,offline,Bangalore,2025-12-15,1,NetBanking,0.3,successful,retail_data1,50ef9af42ae95622b41e,5cc554c228ccc7f293e6,35000.0,2025,12,Dec,4,Monday,False
3162,279,Lucas Stevens,106,80000.0,Sofa,Furniture,online,Hyderabad,2025-04-12,5,Cash,0.3,successful,retail_data1,33933446c67203085ccd,ffe436b9d3faa927116d,280000.0,2025,4,Apr,2,Saturday,True
3163,813,John Harris,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2026-12-02,1,UPI,0.05,successful,retail_data1,85b4b64e4940d5ae6ba4,9d3810a3b565c7e87057,61750.0,2026,12,Dec,4,Wednesday,False
3164,388,Daniel Wilson,104,8000.0,Shoes,Clothing,offline,Bangalore,2025-11-12,3,UPI,0.1,successful,retail_data1,50333aba4ba992eac593,50e1ca1a5a818e24279b,21600.0,2025,11,Nov,4,Wednesday,False
3165,882,Megan Kelley,104,8000.0,Shoes,Clothing,offline,Chennai,2025-08-26,2,Card,0.1,successful,retail_data1,3a28b57f756b9f7dd5a0,442fe4664ce27d858f64,14400.0,2025,8,Aug,3,Tuesday,False
3166,669,Joseph Moses,103,1300.0,Shirt,Clothing,offline,Chennai,2025-09-25,4,Card,0.4,successful,retail_data1,9cb732cf9d48ded2310a,24be7d8e01df50eb153c,3120.0,2025,9,Sep,3,Thursday,False
3167,526,Paul Fields,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2025-10-01,1,Cash,0.25,successful,retail_data1,482566124ec59dcdd7c7,65c3ee814f77c42a1735,48750.0,2025,10,Oct,4,Wednesday,False
3168,55,Patrick Velez,105,45000.0,Tv,Electronics,offline,Bangalore,2026-04-06,4,Card,0.15,successful,retail_data1,c704fda14173941daec7,dccc2a88d2f0eec36d46,153000.0,2026,4,Apr,2,Monday,False
3169,62,Sarah Park,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2025-11-27,4,Card,0.05,successful,retail_data1,04d572a92cd8dd6dd750,3555e09b3ebfa8e07aaf,57000.0,2025,11,Nov,4,Thursday,False
3170,910,Cindy Price,107,50000.0,Dining Table,Furniture,offline,Bangalore,2025-08-18,3,UPI,0.25,successful,retail_data1,b77a1ab46589095e7d79,ff19697c75331f2badea,112500.0,2025,8,Aug,3,Monday,False
3171,299,Megan Harris,106,80000.0,Sofa,Furniture,online,Chennai,2025-07-12,4,UPI,0.4,successful,retail_data1,bd0d46164399936140fc,c145d8a43ab2bf8fe64e,192000.0,2025,7,Jul,3,Saturday,True
3172,261,Ronnie Martin,107,50000.0,Dining Table,Furniture,online,Bangalore,2025-04-29,1,Card,0.05,successful,retail_data1,62ab53d06a5c0dbcac33,13980bde3684b453b33f,47500.0,2025,4,Apr,2,Tuesday,False
3173,968,Keith Davis,110,45000.0,Microwave,Home Appliances,offline,Hyderabad,2025-12-23,4,Card,0.2,successful,retail_data1,7200b56e33ad623e51c3,5680a1d6e5875d702bea,144000.0,2025,12,Dec,4,Tuesday,False
3174,212,Russell Day,104,8000.0,Shoes,Clothing,online,Bangalore,2026-11-02,2,UPI,0.2,successful,retail_data1,128b7feac4946081df39,a2694fd7dd4e8f41de96,12800.0,2026,11,Nov,4,Monday,False
3176,995,Anthony Holloway,103,1300.0,Shirt,Clothing,online,Chennai,2026-03-27,4,Card,0.1,successful,retail_data1,b63054e362f9add1c996,0b18323b8483b8d379e9,4680.0,2026,3,Mar,1,Friday,False
3177,364,Kelly Graves,106,80000.0,Sofa,Furniture,online,Bangalore,2025-08-03,1,UPI,0.05,successful,retail_data1,72120a480226289750b2,392406d7877e570edddb,76000.0,2025,8,Aug,3,Sunday,True
3178,927,Bradley Sparks,106,80000.0,Sofa,Furniture,offline,Chennai,2025-09-03,1,UPI,0.2,successful,retail_data1,a024997c5651f4411537,392b91b71efff7adb719,64000.0,2025,9,Sep,3,Wednesday,False
3179,87,Peter Silva,108,15000.0,Mixer Grinder,Home Appliances,online,Chennai,2025-06-24,5,Cash,0.3,successful,retail_data1,d6bd37045cec12b53415,96d48303d26618a53dfc,52500.0,2025,6,Jun,2,Tuesday,False
3180,602,Jeanne Stewart,104,8000.0,Shoes,Clothing,offline,Mumbai,2025-04-27,5,Cash,0.15,successful,retail_data1,9d314cd68473140b1736,ce357c87a98971a8c229,34000.0,2025,4,Apr,2,Sunday,True
3181,146,Jose Thomas,104,8000.0,Shoes,Clothing,offline,Bangalore,2025-12-17,3,Cash,0.3,successful,retail_data1,abd7e3dafa4e2a5244ee,6ab80789b0abc1fa441b,16800.0,2025,12,Dec,4,Wednesday,False
3182,71,Tina Bowers,110,45000.0,Microwave,Home Appliances,online,Bangalore,2025-11-27,4,Card,0.35,successful,retail_data1,98a7716adca1f996edc8,5489a9576882ee207853,117000.0,2025,11,Nov,4,Thursday,False
3183,435,Wendy Robinson,101,250000.0,Laptop,Electronics,offline,Delhi,2025-11-29,5,Cash,0.35,successful,retail_data1,c96db1c3fb5dcbb76de4,d27af5a4c4c5193f8394,812500.0,2025,11,Nov,4,Saturday,True
3184,486,Juan Rios,102,70000.0,Phone,Electronics,online,Chennai,2025-10-15,5,Card,0.2,successful,retail_data1,85477e7ef109e6cc5b1d,cf8cb618e0edc444600c,280000.0,2025,10,Oct,4,Wednesday,False
3185,352,Daniel Gonzales,102,70000.0,Phone,Electronics,online,Delhi,2026-03-21,5,Card,0.1,successful,retail_data1,565b2ecbf33023b756e0,970a3b5faa7f29e36870,315000.0,2026,3,Mar,1,Saturday,True
3186,370,Jessica Moreno,105,45000.0,Tv,Electronics,offline,Delhi,2025-11-04,1,Card,0.35,successful,retail_data1,b19be758d0d504ebce9a,ed92c63a0036b81c5fb1,29250.0,2025,11,Nov,4,Tuesday,False
3187,452,Cory Humphrey,101,250000.0,Laptop,Electronics,offline,Hyderabad,2026-04-01,3,Card,0.35,successful,retail_data1,36c0fd5811151249b752,cb03fcdeb01ce9b709c2,487500.0,2026,4,Apr,2,Wednesday,False
3188,63,Joseph Little,105,45000.0,Tv,Electronics,offline,Mumbai,2025-02-11,4,Cash,0.2,successful,retail_data1,e3799ea332d35ef9f594,fce802b3df6cd26d5894,144000.0,2025,2,Feb,1,Tuesday,False
3189,118,Tammy Harding,110,45000.0,Microwave,Home Appliances,online,Mumbai,2025-10-05,3,NetBanking,0.3,successful,retail_data1,f823aef5a0562ad44860,2e1911fca26866760e11,94500.0,2025,10,Oct,4,Sunday,True
3190,971,Larry Ramos,106,80000.0,Sofa,Furniture,offline,Chennai,2025-12-13,4,NetBanking,0.35,successful,retail_data1,2cdff5bb460296020781,1d1088fa56e1dadd5dd3,208000.0,2025,12,Dec,4,Saturday,True
3191,729,Elizabeth Hunt,110,45000.0,Microwave,Home Appliances,offline,Mumbai,2025-07-05,5,UPI,0.1,successful,retail_data1,1ec3d340009a49b7bef5,caae25006df394aba2ce,202500.0,2025,7,Jul,3,Saturday,True
3192,913,Craig Harris,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2025-09-23,4,Cash,0.3,successful,retail_data1,dfb0bd5d59c42f8aca67,b3680a4520520f28713d,182000.0,2025,9,Sep,3,Tuesday,False
3193,529,Justin Brown,107,50000.0,Dining Table,Furniture,online,Bangalore,2025-08-12,2,NetBanking,0.05,successful,retail_data1,253b63efbe9b77a2c319,89567a937a24e16f6475,95000.0,2025,8,Aug,3,Tuesday,False
3194,368,Emily Scott,103,1300.0,Shirt,Clothing,online,Mumbai,2025-05-29,1,UPI,0.15,successful,retail_data1,3d25dd5d7c1997500967,2cc31136050e336c0bef,1105.0,2025,5,May,2,Thursday,False
3195,204,Kevin Osborne,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2026-04-15,5,Cash,0.4,successful,retail_data1,ec3441dfb0ff0cfb0564,5a4596cd51c95a63547d,195000.0,2026,4,Apr,2,Wednesday,False
3196,219,Alexander Phillips,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2025-12-10,1,NetBanking,0.1,successful,retail_data1,021e7ca6ad8debc97d53,2b1a5823a288c2e97afa,13500.0,2025,12,Dec,4,Wednesday,False
3197,550,Raymond Martinez,110,45000.0,Microwave,Home Appliances,online,Chennai,2025-09-29,3,Card,0.35,successful,retail_data1,e02061a735abe9b0b49a,558313ad6aa53b26d881,87750.0,2025,9,Sep,3,Monday,False
3198,858,Kristina Stewart,110,45000.0,Microwave,Home Appliances,online,Hyderabad,2025-07-02,1,NetBanking,0.05,successful,retail_data1,1ac0907856b2c2227c8b,39f9200162ec5baba6e5,42750.0,2025,7,Jul,3,Wednesday,False
3199,742,Wesley Davis,105,45000.0,Tv,Electronics,offline,Delhi,2025-12-15,5,NetBanking,0.05,successful,retail_data1,5b9633b24f3672c78120,7f08553d0bb146046c0a,213750.0,2025,12,Dec,4,Monday,False
3200,491,John Olson,102,70000.0,Phone,Electronics,online,Hyderabad,2025-10-31,1,Cash,0.25,successful,retail_data1,2e47e665a50071a5a773,b7a7fe823265d6289163,52500.0,2025,10,Oct,4,Friday,False
3201,106,James Pham,105,45000.0,Tv,Electronics,offline,Chennai,2026-02-24,2,Card,0.1,successful,retail_data1,46e343f78b051a8a5949,079dd3b179221911e98f,81000.0,2026,2,Feb,1,Tuesday,False
3202,258,Larry Taylor,101,250000.0,Laptop,Electronics,offline,Chennai,2025-11-10,1,UPI,0.1,successful,retail_data1,02d9817a2e3d817e654c,11d7177cc9a037be6acb,225000.0,2025,11,Nov,4,Monday,False
3203,578,Kristi Wilson,105,45000.0,Tv,Electronics,online,Chennai,2025-05-21,2,Cash,0.25,successful,retail_data1,d3a60d71674bec4b1767,cfe7ede6f433d30c3442,67500.0,2025,5,May,2,Wednesday,False
3204,139,Melissa Peterson,110,45000.0,Microwave,Home Appliances,online,Mumbai,2025-06-09,5,NetBanking,0.15,successful,retail_data1,90c965d07a3fd0bc9810,a603e1b368c7cd2366f2,191250.0,2025,6,Jun,2,Monday,False
3205,116,Doris Banks,102,70000.0,Phone,Electronics,offline,Delhi,2025-01-09,2,NetBanking,0.1,successful,retail_data1,0ab053522f3e30c644ab,f216c5ed88ba2de282f5,126000.0,2025,1,Jan,1,Thursday,False
3206,742,Wesley Davis,106,80000.0,Sofa,Furniture,online,Delhi,2026-04-02,3,UPI,0.3,successful,retail_data1,5b9633b24f3672c78120,7f08553d0bb146046c0a,168000.0,2026,4,Apr,2,Thursday,False
3207,626,Tyler Martinez,106,80000.0,Sofa,Furniture,online,Hyderabad,2026-03-16,4,Card,0.35,successful,retail_data1,42933ff4c17b19688855,54c7e33e3a9336abb6bf,208000.0,2026,3,Mar,1,Monday,False
3208,262,Michael Elliott,102,70000.0,Phone,Electronics,offline,Mumbai,2026-03-02,4,Cash,0.4,successful,retail_data1,8c45f048648a50c15739,1b4eef0181dc716bed4c,168000.0,2026,3,Mar,1,Monday,False
3209,428,Michelle Rogers,108,15000.0,Mixer Grinder,Home Appliances,online,Bangalore,2026-02-12,2,NetBanking,0.15,successful,retail_data1,c8408b50105d8e82276f,255af4d1f24886d7e21f,25500.0,2026,2,Feb,1,Thursday,False
3210,360,Lindsey Yang,101,250000.0,Laptop,Electronics,offline,Hyderabad,2025-07-28,4,Card,0.35,successful,retail_data1,41275c1128d659c785a2,20c9df1cb5d38a6c365b,650000.0,2025,7,Jul,3,Monday,False
3211,243,Christian Martin,105,45000.0,Tv,Electronics,online,Delhi,2026-02-15,2,UPI,0.15,successful,retail_data1,e5c34d6186b0f45bd513,ed908e192eafa8c3da8c,76500.0,2026,2,Feb,1,Sunday,True
3212,672,Austin Perez,109,65000.0,Refrigerator,Home Appliances,online,Delhi,2025-03-08,2,NetBanking,0.3,successful,retail_data1,b439538e82950d728515,8f134ef6e9d9b0bdedf5,91000.0,2025,3,Mar,1,Saturday,True
3213,688,Peter Chavez,105,45000.0,Tv,Electronics,online,Mumbai,2025-08-24,5,Cash,0.1,successful,retail_data1,c6a01febc25a70b31946,f41367f3dea2f9f9ac40,202500.0,2025,8,Aug,3,Sunday,True
3214,185,Sarah Cohen,101,250000.0,Laptop,Electronics,online,Mumbai,2025-08-09,2,UPI,0.35,successful,retail_data1,333c07cb15baa9936912,c3712709e9e1e3e6401c,325000.0,2025,8,Aug,3,Saturday,True
3215,160,Eric Richardson,106,80000.0,Sofa,Furniture,online,Bangalore,2025-09-21,3,UPI,0.2,successful,retail_data1,2b053d537a07f405851d,400b8275a14f086cc0b8,192000.0,2025,9,Sep,3,Sunday,True
3216,570,Donald Carter,107,50000.0,Dining Table,Furniture,online,Chennai,2026-01-30,1,UPI,0.2,successful,retail_data1,fac4dcc8ab7348aa83d9,635c73bb511bca239f7a,40000.0,2026,1,Jan,1,Friday,False
3217,177,Barbara Weber,110,45000.0,Microwave,Home Appliances,online,Chennai,2025-07-28,3,UPI,0.4,successful,retail_data1,12df3e14843b816ac32b,68b624b7996103f0bca4,81000.0,2025,7,Jul,3,Monday,False
3218,215,Crystal Aguilar,101,250000.0,Laptop,Electronics,offline,Mumbai,2025-08-06,3,Cash,0.4,successful,retail_data1,e09d7b327f4e1686347b,9c6c2ef9c58e8005acec,450000.0,2025,8,Aug,3,Wednesday,False
3219,787,Lauren Wallace,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2025-11-14,3,Cash,0.4,successful,retail_data1,77e348763d3f4e0523e0,ae6d79cf412aa86bd718,90000.0,2025,11,Nov,4,Friday,False
3220,243,Christian Martin,110,45000.0,Microwave,Home Appliances,online,Delhi,2025-07-03,1,UPI,0.25,successful,retail_data1,e5c34d6186b0f45bd513,ed908e192eafa8c3da8c,33750.0,2025,7,Jul,3,Thursday,False
3221,45,Tasha Baker,107,50000.0,Dining Table,Furniture,offline,Delhi,2025-12-11,1,UPI,0.2,successful,retail_data1,9ee2bff76016cc468aed,ac3e5e3a690e5f8da660,40000.0,2025,12,Dec,4,Thursday,False
3222,186,Dawn Garrett,102,70000.0,Phone,Electronics,online,Chennai,2025-05-16,3,Card,0.1,successful,retail_data1,79680eda3b6a449222dc,ef431d14d1e47d62789b,189000.0,2025,5,May,2,Friday,False
3223,169,Angela Dixon,106,80000.0,Sofa,Furniture,offline,Mumbai,2025-12-31,2,NetBanking,0.35,successful,retail_data1,070401fdfcbc473b3696,f330ecedc9756cff3837,104000.0,2025,12,Dec,4,Wednesday,False
3224,2,Steven Evans,102,70000.0,Phone,Electronics,offline,Delhi,2025-07-22,4,Cash,0.2,successful,retail_data1,a6c45101e45fecc6ce25,8da4283256c2b569c385,224000.0,2025,7,Jul,3,Tuesday,False
3225,552,Anthony Cox,109,65000.0,Refrigerator,Home Appliances,offline,Hyderabad,2025-05-16,3,UPI,0.15,successful,retail_data1,a2b4db22ca166aed82e4,31c37279fedc9f3bc772,165750.0,2025,5,May,2,Friday,False
3226,173,Joshua Smith,101,250000.0,Laptop,Electronics,offline,Delhi,2025-12-05,4,NetBanking,0.4,successful,retail_data1,88c0402c27cfb1655c96,528a7c9968ab7dcdc48f,600000.0,2025,12,Dec,4,Friday,False
3228,905,Katie George,102,70000.0,Phone,Electronics,offline,Hyderabad,2026-03-07,2,Cash,0.35,successful,retail_data1,60ee388dcd89cabe35d6,11d8c062f0e18b4f1048,91000.0,2026,3,Mar,1,Saturday,True
3229,892,Logan Hayes,101,250000.0,Laptop,Electronics,online,Mumbai,2025-08-18,3,NetBanking,0.05,successful,retail_data1,ebfd080deb6edf589d20,1c5dc0bbdf5143c9151d,712500.0,2025,8,Aug,3,Monday,False
3230,664,Catherine Anderson,104,8000.0,Shoes,Clothing,online,Bangalore,2026-06-03,3,NetBanking,0.05,successful,retail_data1,9aaada168c647350dadd,a371068f9eaf5a4e32f8,22800.0,2026,6,Jun,2,Wednesday,False
3231,30,Todd Harding,110,45000.0,Microwave,Home Appliances,online,Hyderabad,2025-10-16,3,Cash,0.1,successful,retail_data1,6b15d5dcd8573cdd1ad2,7ae71feb839adacc27c4,121500.0,2025,10,Oct,4,Thursday,False
3232,713,Jason Griffin,109,65000.0,Refrigerator,Home Appliances,online,Hyderabad,2025-04-09,3,Cash,0.05,successful,retail_data1,33d0498fc058e1f019e9,cfb3b397b6f4fd8b2b9c,185250.0,2025,4,Apr,2,Wednesday,False
3233,359,Ryan Williams,107,50000.0,Dining Table,Furniture,offline,Delhi,2025-11-06,1,UPI,0.35,successful,retail_data1,06204311b1bc37521e80,36677f152fe308fe2cd6,32500.0,2025,11,Nov,4,Thursday,False
3234,117,Brent Clark,101,250000.0,Laptop,Electronics,offline,Delhi,2025-11-29,1,NetBanking,0.35,successful,retail_data1,c5f829302296e1c2e9c8,ee4d34f61297745ddbf8,162500.0,2025,11,Nov,4,Saturday,True
3235,432,Charles Nelson,103,1300.0,Shirt,Clothing,online,Mumbai,2025-07-10,4,UPI,0.2,successful,retail_data1,e55ed831ce8b88594eb5,ee68cdd859c35c2b9ac5,4160.0,2025,7,Jul,3,Thursday,False
3236,656,Adam White,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2025-09-07,4,NetBanking,0.15,successful,retail_data1,448ef813a5248beb5d33,35c3a4d6a9aeb9229556,51000.0,2025,9,Sep,3,Sunday,True
3237,282,Tasha Roberson,105,45000.0,Tv,Electronics,offline,Hyderabad,2025-07-11,5,Card,0.15,successful,retail_data1,d3faba4026a16ab0bdda,781f8baeb63b8c233a63,191250.0,2025,7,Jul,3,Friday,False
3238,843,Chelsea Hester,110,45000.0,Microwave,Home Appliances,online,Bangalore,2025-08-01,4,NetBanking,0.05,successful,retail_data1,ecbc0e35dc196da62094,ad8931d98e1b6732e3fc,171000.0,2025,8,Aug,3,Friday,False
3239,481,Valerie Phillips,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2025-10-13,5,NetBanking,0.3,successful,retail_data1,924f9c219200eca55869,84fae45c4f88b6998c5a,227500.0,2025,10,Oct,4,Monday,False
3240,301,Alexandra Nguyen,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2025-08-12,3,Cash,0.2,successful,retail_data1,723fd3dd13fe8fb910e1,769a265f40df1184374f,36000.0,2025,8,Aug,3,Tuesday,False
3241,766,Stacey Jones,105,45000.0,Tv,Electronics,online,Mumbai,2025-08-14,4,NetBanking,0.15,successful,retail_data1,90054e5026fd67a321cd,58d8dc666198d3188db7,153000.0,2025,8,Aug,3,Thursday,False
3242,858,Kristina Stewart,109,65000.0,Refrigerator,Home Appliances,online,Hyderabad,2025-09-05,3,Cash,0.05,successful,retail_data1,1ac0907856b2c2227c8b,39f9200162ec5baba6e5,185250.0,2025,9,Sep,3,Friday,False
3243,633,Julie Jackson,107,50000.0,Dining Table,Furniture,online,Delhi,2025-10-18,4,Cash,0.4,successful,retail_data1,812914589c86f9387a3b,2866e2f73e1ea4faff5f,120000.0,2025,10,Oct,4,Saturday,True
3244,392,Jeffery Wallace,101,250000.0,Laptop,Electronics,online,Hyderabad,2025-06-23,1,Cash,0.3,successful,retail_data1,07e82438d16697e63046,03dd2b3681430b77e388,175000.0,2025,6,Jun,2,Monday,False
3245,441,Austin Bowman,106,80000.0,Sofa,Furniture,offline,Bangalore,2026-03-19,5,UPI,0.35,successful,retail_data1,1a71778c1e6eaccd60bb,1ef2315d890b0e47414c,260000.0,2026,3,Mar,1,Thursday,False
3246,704,Susan Thomas,102,70000.0,Phone,Electronics,online,Chennai,2025-07-24,2,UPI,0.4,successful,retail_data1,d0eaa2e61d6d7ea439ef,bf861df10eb46dca0c8e,84000.0,2025,7,Jul,3,Thursday,False
3247,988,John Thomas,107,50000.0,Dining Table,Furniture,online,Delhi,2026-03-19,2,Card,0.35,successful,retail_data1,9137fdca7f564c9993f7,6c89bd477689efb23b30,65000.0,2026,3,Mar,1,Thursday,False
3248,53,John Bridges,109,65000.0,Refrigerator,Home Appliances,online,Hyderabad,2025-06-02,5,Card,0.2,successful,retail_data1,0d96493f4e42ecb00a0c,11542562722b78cbe306,260000.0,2025,6,Jun,2,Monday,False
3249,538,Haley Henderson,102,70000.0,Phone,Electronics,online,Bangalore,2025-05-20,2,Cash,0.3,successful,retail_data1,6e32dab411d44f761105,f8e37947bbcfdeb411c1,98000.0,2025,5,May,2,Tuesday,False
3251,808,Brandon Hicks,109,65000.0,Refrigerator,Home Appliances,offline,Mumbai,2025-05-07,5,Card,0.2,successful,retail_data1,5a09166e01725779b05a,f9af7d4ccbd39b94d9d9,260000.0,2025,5,May,2,Wednesday,False
3252,767,John Farmer,109,65000.0,Refrigerator,Home Appliances,offline,Mumbai,2025-12-03,3,NetBanking,0.2,successful,retail_data1,9fc50fc1f8ad5cfaa98c,fdbef6627f8913c5b399,156000.0,2025,12,Dec,4,Wednesday,False
3253,101,Craig Ray,109,65000.0,Refrigerator,Home Appliances,online,Delhi,2025-10-22,1,Cash,0.35,successful,retail_data1,285cfdf551e16977bb29,90a4d8603455aa370148,42250.0,2025,10,Oct,4,Wednesday,False
3254,669,Joseph Moses,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2025-12-29,4,Card,0.2,successful,retail_data1,9cb732cf9d48ded2310a,24be7d8e01df50eb153c,208000.0,2025,12,Dec,4,Monday,False
3255,219,Alexander Phillips,103,1300.0,Shirt,Clothing,offline,Mumbai,2026-01-06,4,Card,0.3,successful,retail_data1,021e7ca6ad8debc97d53,2b1a5823a288c2e97afa,3640.0,2026,1,Jan,1,Tuesday,False
3256,586,Michael Mason,105,45000.0,Tv,Electronics,online,Delhi,2025-11-24,2,Card,0.1,successful,retail_data1,6800c67372141360b00b,313a92b3736280a87ef5,81000.0,2025,11,Nov,4,Monday,False
3257,562,Breanna Fletcher,106,80000.0,Sofa,Furniture,offline,Chennai,2025-10-19,1,Cash,0.05,successful,retail_data1,79d4965d7f563998e966,c7943f9cc659e9540464,76000.0,2025,10,Oct,4,Sunday,True
3258,479,Tracy Underwood,105,45000.0,Tv,Electronics,online,Chennai,2025-06-16,2,Card,0.3,successful,retail_data1,bda7252f8e3865672ae8,94d50e3632403b183ce7,63000.0,2025,6,Jun,2,Monday,False
3259,312,James Morales,101,250000.0,Laptop,Electronics,online,Bangalore,2025-03-10,5,Card,0.4,successful,retail_data1,7697edf68ba785afc16c,b34e50ad1aa1b080c21f,750000.0,2025,3,Mar,1,Monday,False
3260,738,Brent Smith,108,15000.0,Mixer Grinder,Home Appliances,offline,Chennai,2025-07-05,5,UPI,0.3,successful,retail_data1,7bf3d99bbd94548b22b8,65191a20b4dfc035426b,52500.0,2025,7,Jul,3,Saturday,True
3261,674,Haley Alvarez,102,70000.0,Phone,Electronics,online,Bangalore,2025-12-12,4,NetBanking,0.25,successful,retail_data1,93c41008d2c7d281e67d,802964bdd95834fa490b,210000.0,2025,12,Dec,4,Friday,False
3262,202,Amanda Reed,106,80000.0,Sofa,Furniture,offline,Delhi,2025-06-24,1,Card,0.2,successful,retail_data1,31a58b7cecbfb6d45a52,fcca50d3b6df082a9634,64000.0,2025,6,Jun,2,Tuesday,False
3263,127,Carlos Hickman,105,45000.0,Tv,Electronics,online,Bangalore,2026-01-26,4,Cash,0.35,successful,retail_data1,6e1f51c238a72676b2e7,5087521f751947839104,117000.0,2026,1,Jan,1,Monday,False
3264,878,Sarah Brown,103,1300.0,Shirt,Clothing,offline,Chennai,2026-02-20,4,Cash,0.2,successful,retail_data1,7bbe566abde868222ad2,0ef7d193ed730c039d08,4160.0,2026,2,Feb,1,Friday,False
3265,802,John Mills,103,1300.0,Shirt,Clothing,offline,Bangalore,2026-03-03,1,Card,0.35,successful,retail_data1,8661b20bc9ab8763b082,82b494efc8e5406b6dd4,845.0,2026,3,Mar,1,Tuesday,False
3266,429,Michael Welch,103,1300.0,Shirt,Clothing,online,Delhi,2025-06-30,1,Card,0.35,successful,retail_data1,29eb9dae4c5607e26afe,859f89d7501173142ccc,845.0,2025,6,Jun,2,Monday,False
3267,820,Mary Goodwin,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2026-03-08,2,UPI,0.15,successful,retail_data1,628d076147024f7fae6f,08d049e0458d137a5b36,110500.0,2026,3,Mar,1,Sunday,True
3268,892,Logan Hayes,110,45000.0,Microwave,Home Appliances,online,Mumbai,2025-12-06,4,Card,0.3,successful,retail_data1,ebfd080deb6edf589d20,1c5dc0bbdf5143c9151d,126000.0,2025,12,Dec,4,Saturday,True
3269,508,Jesus Decker,104,8000.0,Shoes,Clothing,online,Bangalore,2025-10-11,4,Card,0.2,successful,retail_data1,dd86268869a60caf70ad,e083fe06f87c234d8ddd,25600.0,2025,10,Oct,4,Saturday,True
3270,701,Dylan Stanley,103,1300.0,Shirt,Clothing,online,Mumbai,2025-08-14,1,Cash,0.4,successful,retail_data1,974f7f67495c81357ec6,9f0a728ed98f5ca8be04,780.0,2025,8,Aug,3,Thursday,False
